GC	Num. Positions	Overlapping Reads	Avg. Coverage
0.602857	129404	204511	1.580407097153102
0.605714	120684	188762	1.5641012893175565
0.608571	111698	176036	1.5759995702698348
0.611429	103036	163820	1.5899297332971
0.614286	95770	153135	1.5989871567296647
0.617143	88991	141942	1.595015226258835
0.620000	81883	131415	1.6049118864721614
0.622857	74015	120604	1.6294534891576031
0.625714	67990	112389	1.6530225033093102
0.628571	62403	104394	1.6729003413297439
0.631429	57062	96063	1.6834846307525149
0.634286	51813	87808	1.694709821859379
0.637143	46304	79382	1.7143659295093296
0.640000	41455	71334	1.7207574478350018
0.642857	36965	63019	1.7048288921953199
0.645714	33123	55594	1.6784107719711379
0.648571	30430	51495	1.6922444955635885
0.651429	27358	45392	1.6591856129834053
0.654286	24272	40130	1.653345418589321
0.657143	21983	35995	1.6374016285311377
0.660000	19866	32287	1.6252391019832881
0.662857	17439	27666	1.5864441768450026
0.665714	16011	24935	1.5573668103179064
0.668571	14159	22201	1.5679779645455187
0.671429	11937	19509	1.634330233727067
0.674286	9869	16354	1.6571081163238424
0.677143	8508	13913	1.6352844381758345
0.680000	7581	12312	1.6240601503759398
0.682857	6429	10351	1.6100482190076217
0.685714	5296	8390	1.584214501510574
0.688571	4540	7378	1.6251101321585903
0.691429	3760	6212	1.652127659574468
0.694286	3067	5014	1.634822301923704
0.697143	2465	4136	1.6778904665314403
0.700000	2077	3598	1.7323062108810785
0.702857	1692	2876	1.6997635933806146
0.705714	1313	2288	1.7425742574257426
0.708571	1043	1836	1.760306807286673
0.711429	865	1475	1.7052023121387283
0.714286	780	1370	1.7564102564102564
0.717143	737	1369	1.8575305291723203
0.720000	658	1227	1.864741641337386
0.722857	456	748	1.6403508771929824
0.725714	288	540	1.875
0.728571	217	338	1.5576036866359446
0.731429	216	280	1.2962962962962963
0.734286	152	222	1.4605263157894737
0.737143	112	134	1.1964285714285714
0.740000	113	110	0.9734513274336283
0.742857	88	38	0.4318181818181818
0.745714	57	78	1.368421052631579
0.748571	42	93	2.2142857142857144
0.751429	40	89	2.225
0.754286	49	90	1.836734693877551
0.757143	29	35	1.206896551724138
0.760000	7	13	1.8571428571428572
0.762857	29	42	1.4482758620689655
0.765714	26	23	0.8846153846153846
0.768571	27	24	0.8888888888888888
0.771429	23	23	1.0
0.774286	19	11	0.5789473684210527
0.777143	26	33	1.2692307692307692
0.780000	1	3	3.0
