GC	Num. Positions	Overlapping Reads	Avg. Coverage
0.662857	17439	67978	3.898044612649808
0.665714	16011	60052	3.750671413403285
0.668571	14159	52269	3.6915742637191893
0.671429	11937	45204	3.786881125911033
0.674286	9869	39357	3.98794204073361
0.677143	8508	34987	4.112247296661965
0.680000	7581	30983	4.086927845930616
0.682857	6429	25925	4.032508943848188
0.685714	5296	21193	4.001699395770393
0.688571	4540	18133	3.9940528634361234
0.691429	3760	14690	3.9069148936170213
0.694286	3067	11859	3.866644929898924
0.697143	2465	9412	3.8182555780933063
0.700000	2077	8143	3.9205584978334134
0.702857	1692	6607	3.9048463356973997
0.705714	1313	5160	3.92993145468393
0.708571	1043	4190	4.01725790987536
0.711429	865	3369	3.8947976878612716
0.714286	780	2790	3.576923076923077
0.717143	737	2816	3.8208955223880596
0.720000	658	2618	3.978723404255319
0.722857	456	1695	3.7171052631578947
0.725714	288	1137	3.9479166666666665
0.728571	217	812	3.7419354838709675
0.731429	216	830	3.8425925925925926
0.734286	152	626	4.118421052631579
0.737143	112	480	4.285714285714286
0.740000	113	498	4.407079646017699
0.742857	88	363	4.125
0.745714	57	340	5.964912280701754
0.748571	42	234	5.571428571428571
0.751429	40	164	4.1
0.754286	49	171	3.489795918367347
0.757143	29	60	2.0689655172413794
0.760000	7	19	2.7142857142857144
0.762857	29	46	1.5862068965517242
0.765714	26	26	1.0
0.768571	27	34	1.2592592592592593
0.771429	23	25	1.0869565217391304
0.774286	19	13	0.6842105263157895
0.777143	26	54	2.076923076923077
0.780000	1	5	5.0
